"Time (s) Run #1","Position (m) Run #1"
0.000,7.07389E-4
0.025,0.00000
0.050,0.00000
0.075,0.00000
0.100,0.00000
0.125,0.00000
0.150,0.00000
0.175,0.00000
0.200,0.00000
0.225,0.00000
0.250,0.00000
0.275,0.00000
0.300,0.00000
0.325,0.00000
0.350,0.00000
0.375,0.00000
0.400,0.00000
0.425,0.00000
0.450,0.00000
0.475,0.00000
0.500,0.00000
0.525,0.00000
0.550,0.00000
0.575,0.00000
0.600,0.00000
0.625,0.00000
0.650,4.83330E-6
0.675,-1.72000E-4
0.700,-1.62340E-4
0.725,-5.11177E-4
0.750,-6.83180E-4
0.775,-8.64816E-4
0.800,-7.02457E-4
0.825,-1.91317E-4
0.850,4.96627E-4
0.875,0.00119
0.900,0.00155
0.925,0.00140
0.950,7.17085E-4
0.975,-3.15039E-4
1.000,-0.00136
1.025,-0.00206
1.050,-0.00226
1.075,-0.00159
1.100,-2.15460E-4
1.125,0.00134
1.150,0.00257
1.175,0.00294
1.200,0.00228
1.225,9.13366E-4
1.250,-9.83865E-4
1.275,-0.00273
1.300,-0.00362
1.325,-0.00331
1.350,-0.00178
1.375,2.81095E-4
1.400,0.00254
1.425,0.00413
1.450,0.00417
1.475,0.00282
1.500,4.16623E-4
1.525,-0.00218
1.550,-0.00428
1.575,-0.00502
1.600,-0.00402
1.625,-0.00163
1.650,0.00147
1.675,0.00427
1.700,0.00552
1.725,0.00506
1.750,0.00267
1.775,-5.96396E-4
1.800,-0.00390
1.825,-0.00602
1.850,-0.00607
1.875,-0.00423
1.900,-6.22057E-4
1.925,0.00319
1.950,0.00600
1.975,0.00692
2.000,0.00543
2.025,0.00201
2.050,-0.00214
2.075,-0.00580
2.100,-0.00759
2.125,-0.00679
2.150,-0.00374
2.175,7.38801E-4
2.200,0.00508
2.225,0.00791
2.250,0.00799
2.275,0.00529
2.300,8.23791E-4
2.325,-0.00403
2.350,-0.00771
2.375,-0.00883
2.400,-0.00683
2.425,-0.00256
2.450,0.00280
2.475,0.00734
2.500,0.00950
2.525,0.00838
2.550,0.00429
2.575,-0.00123
2.600,-0.00645
2.625,-0.00964
2.650,-0.00955
2.675,-0.00617
2.700,-6.79866E-4
2.725,0.00521
2.750,0.00943
2.775,0.01057
2.800,0.00807
2.825,0.00276
2.850,-0.00365
2.875,-0.00871
2.900,-0.01105
2.925,-0.00959
2.950,-0.00482
2.975,0.00172
3.000,0.00781
3.025,0.01136
3.050,0.01113
3.075,0.00690
3.100,3.60776E-4
3.125,-0.00641
3.150,-0.01098
3.175,-0.01212
3.200,-0.00911
3.225,-0.00295
3.250,0.00430
3.275,0.01024
3.300,0.01296
3.325,0.01100
3.350,0.00537
3.375,-0.00205
3.400,-0.00884
3.425,-0.01291
3.450,-0.01251
3.475,-0.00794
3.500,-5.56171E-4
3.525,0.00707
3.550,0.01253
3.575,0.01370
3.600,0.01018
3.625,0.00315
3.650,-0.00498
3.675,-0.01145
3.700,-0.01416
3.725,-0.01203
3.750,-0.00591
3.775,0.00254
3.800,0.01020
3.825,0.01447
3.850,0.01375
3.875,0.00832
3.900,5.52123E-5
3.925,-0.00811
3.950,-0.01374
3.975,-0.01456
4.000,-0.01052
4.025,-0.00300
4.050,0.00583
4.075,0.01265
4.100,0.01539
4.125,0.01276
4.150,0.00576
4.175,-0.00305
4.200,-0.01090
4.225,-0.01516
4.250,-0.01426
4.275,-0.00849
4.300,1.02238E-4
