"Time (s) Run #1","Position (m) Run #1"
0.000,8.79403E-4
0.025,1.76837E-4
0.050,0.00000
0.075,0.00000
0.100,0.00000
0.125,0.00000
0.150,0.00000
0.175,0.00000
0.200,0.00000
0.225,0.00000
0.250,0.00000
0.275,0.00000
0.300,0.00000
0.325,0.00000
0.350,0.00000
0.375,0.00000
0.400,0.00000
0.425,0.00000
0.450,0.00000
0.475,0.00000
0.500,0.00000
0.525,4.83330E-6
0.550,-1.67170E-4
0.575,-3.39174E-4
0.600,-5.11177E-4
0.625,-6.88000E-4
0.650,-6.92819E-4
0.675,-5.35290E-4
0.700,1.52655E-4
0.725,8.45450E-4
0.750,0.00137
0.775,0.00156
0.800,0.00106
0.825,2.01023E-4
0.850,-8.31101E-4
0.875,-0.00188
0.900,-0.00225
0.925,-0.00193
0.950,-7.31367E-4
0.975,8.21203E-4
1.000,0.00222
1.025,0.00293
1.050,0.00261
1.075,0.00143
1.100,-4.62937E-4
1.125,-0.00238
1.150,-0.00344
1.175,-0.00347
1.200,-0.00230
1.225,-6.28153E-5
1.250,0.00219
1.275,0.00395
1.300,0.00416
1.325,0.00299
1.350,7.65576E-4
1.375,-0.00200
1.400,-0.00428
1.425,-0.00502
1.450,-0.00402
1.475,-0.00163
1.500,0.00147
1.525,0.00426
1.550,0.00570
1.575,0.00506
1.600,0.00251
1.625,-9.40527E-4
1.650,-0.00425
1.675,-0.00620
1.700,-0.00591
1.725,-0.00354
1.750,2.37565E-4
1.775,0.00406
1.800,0.00653
1.825,0.00677
1.850,0.00459
1.875,6.32300E-4
1.900,-0.00353
1.925,-0.00669
1.950,-0.00744
1.975,-0.00578
2.000,-0.00185
2.025,0.00282
2.050,0.00666
2.075,0.00830
2.100,0.00682
2.125,0.00307
2.150,-0.00194
2.175,-0.00630
2.200,-0.00862
2.225,-0.00783
2.250,-0.00444
2.275,7.14575E-4
2.300,0.00594
2.325,0.00895
2.350,0.00887
2.375,0.00566
2.400,3.22029E-4
2.425,-0.00506
2.450,-0.00893
2.475,-0.00971
2.500,-0.00702
2.525,-0.00189
2.550,0.00417
2.575,0.00873
2.600,0.01039
2.625,0.00823
2.650,0.00327
2.675,-0.00295
2.700,-0.00837
2.725,-0.01070
2.750,-0.00941
2.775,-0.00482
2.800,0.00173
2.825,0.00765
2.850,0.01103
2.875,0.01045
2.900,0.00621
2.925,-3.37421E-4
2.950,-0.00677
2.975,-0.01100
3.000,-0.01128
3.025,-0.00757
3.050,-0.00123
3.075,0.00588
3.100,0.01098
3.125,0.01214
3.150,0.00896
3.175,0.00261
3.200,-0.00466
3.225,-0.01026
3.250,-0.01262
3.275,-0.01031
3.300,-0.00433
3.325,0.00308
3.350,0.00972
3.375,0.01277
3.400,0.01134
3.425,0.00589
3.450,-0.00170
3.475,-0.00866
3.500,-0.01274
3.525,-0.01235
3.550,-0.00743
3.575,-4.06250E-5
3.600,0.00760
3.625,0.01255
3.650,0.01303
3.675,0.00881
3.700,0.00159
3.725,-0.00621
3.750,-0.01183
3.775,-0.01333
3.800,-0.01016
3.825,-0.00332
3.850,0.00480
3.875,0.01145
3.900,0.01401
3.925,0.01154
3.950,0.00505
3.975,-0.00325
4.000,-0.01023
4.025,-0.01380
4.050,-0.01254
4.075,-0.00676
4.100,0.00150
4.125,0.00951
4.150,0.01395
4.175,0.01340
4.200,0.00815
4.225,5.52123E-5
4.250,-0.00812
4.275,-0.01340
4.300,-0.01405
4.325,-0.00985
4.350,-0.00196
4.375,0.00670
4.400,0.01303
4.425,0.01455
4.450,0.01123
4.475,0.00386
4.500,-0.00480
4.525,-0.01179
4.550,-0.01469
4.575,-0.01222
4.600,-0.00540
4.625,0.00339
4.650,0.01125
4.675,0.01502
4.700,0.01343
4.725,0.00731
4.750,-0.00149
4.775,-0.00968
4.800,-0.01446
4.825,-0.01425
4.850,-0.00883
4.875,-2.41419E-4
4.900,0.00843
4.925,0.01444
4.950,0.01493
4.975,0.01039
5.000,0.00214
5.025,-0.00670
5.050,-0.01337
5.075,-0.01506
5.100,-0.01156
5.125,-0.00386
5.150,0.00530
5.175,0.01265
5.200,0.01556
5.225,0.01295
5.250,0.00559
5.275,-0.00340
5.300,-0.01125
5.325,-0.01518
5.350,-0.01376
5.375,-0.00730
5.400,0.00166
5.425,0.01001
5.450,0.01498
5.475,0.01462
5.500,0.00903
5.525,2.41902E-4
5.550,-0.00845
5.575,-0.01409
5.600,-0.01474
5.625,-0.01020
5.650,-0.00197
5.675,0.00704
5.700,0.01354
5.725,0.01525
5.750,0.01158
5.775,0.00387
5.800,-0.00531
5.825,-0.01249
5.850,-0.01521
5.875,-0.01240
5.900,-0.00541
5.925,0.00374
5.950,0.01159
5.975,0.01536
6.000,0.01362
6.025,0.00697
6.050,-0.00201
6.075,-0.01020
6.100,-0.01464
6.125,-0.01391
6.150,-0.00832
6.175,2.74066E-4
6.200,0.00896
6.225,0.01445
6.250,0.01459
6.275,0.00988
6.300,0.00145
6.325,-0.00723
6.350,-0.01338
6.375,-0.01472
6.400,-0.01088
6.425,-0.00300
6.450,0.00582
6.475,0.01284
6.500,0.01506
6.525,0.01209
6.550,0.00472
6.575,-0.00410
6.600,-0.01144
6.625,-0.01485
6.650,-0.01273
6.675,-0.00626
6.700,0.00270
6.725,0.01054
6.750,0.01483
6.775,0.01359
6.800,0.00765
6.825,-9.77759E-4
6.850,-0.00916
6.875,-0.01411
6.900,-0.01407
6.925,-0.00899
6.950,-9.28731E-4
6.975,0.00775
7.000,0.01357
7.025,0.01440
7.050,0.01020
7.075,0.00248
7.100,-0.00602
7.125,-0.01251
7.150,-0.01436
7.175,-0.01121
7.200,-0.00385
7.225,0.00479
7.250,0.01196
7.275,0.01470
7.300,0.01224
7.325,0.00540
7.350,-0.00306
7.375,-0.01057
7.400,-0.01414
7.425,-0.01272
7.450,-0.00676
7.475,0.00150
7.500,0.00933
7.525,0.01378
7.550,0.01323
7.575,0.00797
7.600,5.03735E-5
7.625,-0.00795
7.650,-0.01306
7.675,-0.01353
7.700,-0.00915
7.725,-0.00143
7.750,0.00689
7.775,0.01270
7.800,0.01387
7.825,0.01019
7.850,0.00299
7.875,-0.00533
7.900,-0.01164
7.925,-0.01384
7.950,-0.01102
7.975,-0.00418
8.000,0.00411
8.025,0.01093
8.050,0.01365
8.075,0.01171
8.100,0.00556
8.125,-0.00256
8.150,-0.00971
8.175,-0.01328
8.200,-0.01219
8.225,-0.00675
8.250,0.00116
8.275,0.00882
8.300,0.01326
8.325,0.01288
8.350,0.00796
8.375,2.12848E-4
8.400,-0.00743
8.425,-0.01254
8.450,-0.01318
8.475,-0.00932
8.500,-0.00194
8.525,0.00602
8.550,0.01200
8.575,0.01352
8.600,0.01018
8.625,0.00332
8.650,-0.00464
8.675,-0.01112
8.700,-0.01348
8.725,-0.01118
8.750,-0.00487
8.775,0.00324
