"Time (s) Run #1","Position (m) Run #1"
0.000,8.79403E-4
0.025,1.76837E-4
0.050,0.00000
0.075,0.00000
0.100,0.00000
0.125,0.00000
0.150,0.00000
0.175,0.00000
0.200,0.00000
0.225,0.00000
0.250,0.00000
0.275,0.00000
0.300,0.00000
0.325,0.00000
0.350,0.00000
0.375,0.00000
0.400,0.00000
0.425,0.00000
0.450,0.00000
0.475,0.00000
0.500,0.00000
0.525,0.00000
0.550,0.00000
0.575,0.00000
0.600,0.00000
0.625,0.00000
0.650,0.00000
0.675,0.00000
0.700,0.00000
0.725,0.00000
0.750,0.00000
0.775,0.00000
0.800,0.00000
0.825,4.83330E-6
0.850,-1.67170E-4
0.875,-3.39174E-4
0.900,-5.11177E-4
0.925,-6.88000E-4
0.950,-6.92819E-4
0.975,-5.30468E-4
1.000,-1.93313E-5
1.025,6.68614E-4
1.050,0.00137
1.075,0.00156
1.100,0.00123
1.125,3.77885E-4
1.150,-8.31101E-4
1.175,-0.00188
1.200,-0.00225
1.225,-0.00192
1.250,-9.03336E-4
1.275,6.49231E-4
1.300,0.00204
1.325,0.00293
1.350,0.00261
1.375,0.00142
1.400,-2.90899E-4
1.425,-0.00220
1.450,-0.00344
1.475,-0.00347
1.500,-0.00229
1.525,-2.39598E-4
1.550,0.00219
1.575,0.00395
1.600,0.00433
1.625,0.00316
1.650,9.37631E-4
1.675,-0.00183
1.700,-0.00410
1.725,-0.00501
1.750,-0.00419
1.775,-0.00181
1.800,0.00129
1.825,0.00426
1.850,0.00570
1.875,0.00505
1.900,0.00285
1.925,-5.96396E-4
1.950,-0.00390
1.975,-0.00602
2.000,-0.00590
2.025,-0.00388
2.050,-2.83033E-4
2.075,0.00371
2.100,0.00635
2.125,0.00694
2.150,0.00492
2.175,0.00133
2.200,-0.00301
2.225,-0.00633
2.250,-0.00761
2.275,-0.00612
2.300,-0.00254
2.325,0.00212
2.350,0.00614
2.375,0.00811
2.400,0.00733
2.425,0.00375
2.450,-0.00108
2.475,-0.00560
2.500,-0.00844
2.525,-0.00817
2.550,-0.00513
2.575,-1.44909E-4
2.600,0.00506
2.625,0.00858
2.650,0.00920
2.675,0.00651
2.700,0.00154
2.725,-0.00419
2.750,-0.00840
2.775,-0.00968
2.800,-0.00787
2.825,-0.00309
2.850,0.00295
2.875,0.00802
2.900,0.01036
2.925,0.00908
2.950,0.00447
2.975,-0.00156
3.000,-0.00731
3.025,-0.01051
3.050,-0.01009
3.075,-0.00602
3.100,1.69882E-4
3.125,0.00642
3.150,0.01065
3.175,0.01111
3.200,0.00758
3.225,0.00139
3.250,-0.00537
3.275,-0.01028
3.300,-0.01177
3.325,-0.00911
3.350,-0.00312
3.375,0.00396
3.400,0.00991
3.425,0.01244
3.450,0.01049
3.475,0.00485
3.500,-0.00240
3.525,-0.00885
3.550,-0.01241
3.575,-0.01148
3.600,-0.00674
3.625,6.56454E-4
3.650,0.00795
3.675,0.01256
3.700,0.01269
3.725,0.00829
3.750,0.00107
3.775,-0.00656
3.800,-0.01201
3.825,-0.01317
3.850,-0.00965
3.875,-0.00263
3.900,0.00533
3.925,0.01164
3.950,0.01384
3.975,0.01120
4.000,0.00470
4.025,-0.00342
4.050,-0.01040
4.075,-0.01381
4.100,-0.01220
4.125,-0.00625
4.150,0.00202
4.175,0.00968
4.200,0.01412
4.225,0.01358
4.250,0.00815
4.275,5.52123E-5
4.300,-0.00812
4.325,-0.01340
4.350,-0.01405
4.375,-0.00967
4.400,-0.00179
4.425,0.00687
4.450,0.01337
4.475,0.01507
4.500,0.01157
4.525,0.00403
4.550,-0.00479
4.575,-0.01214
4.600,-0.01503
4.625,-0.01257
4.650,-0.00575
4.675,0.00339
4.700,0.01141
4.725,0.01552
4.750,0.01429
4.775,0.00800
4.800,-0.00114
4.825,-0.00966
4.850,-0.01497
4.875,-0.01494
4.900,-0.00952
4.925,-9.43160E-4
4.950,0.00824
4.975,0.01476
5.000,0.01596
5.025,0.01142
5.050,0.00319
5.075,-0.00617
5.100,-0.01335
5.125,-0.01591
5.150,-0.01276
5.175,-0.00508
5.200,0.00459
5.225,0.01262
5.250,0.01641
5.275,0.01431
5.300,0.00733
5.325,-0.00217
5.350,-0.01088
5.375,-0.01585
5.400,-0.01512
5.425,-0.00920
5.450,2.49899E-4
5.475,0.00980
5.500,0.01599
5.525,0.01650
5.550,0.01128
5.575,0.00217
5.600,-0.00754
5.625,-0.01492
5.650,-0.01678
5.675,-0.01313
5.700,-0.00458
5.725,0.00561
5.750,0.01401
5.775,0.01745
5.800,0.01485
5.825,0.00717
5.850,-0.00302
5.875,-0.01209
5.900,-0.01672
5.925,-0.01566
5.950,-0.00887
5.975,9.32297E-4
6.000,0.01066
6.025,0.01668
6.050,0.01686
6.075,0.01094
6.100,0.00148
6.125,-0.00842
6.150,-0.01527
6.175,-0.01680
6.200,-0.01245
6.225,-0.00372
6.250,0.00647
6.275,0.01471
6.300,0.01765
6.325,0.01435
6.350,0.00614
6.375,-0.00406
6.400,-0.01279
6.425,-0.01708
6.450,-0.01515
6.475,-0.00802
6.500,0.00214
6.525,0.01154
6.550,0.01705
6.575,0.01653
6.600,0.01026
6.625,4.48003E-4
6.650,-0.00946
6.675,-0.01598
6.700,-0.01682
6.725,-0.01177
6.750,-0.00252
6.775,0.00787
6.800,0.01542
6.825,0.01767
6.850,0.01350
6.875,0.00476
6.900,-0.00545
6.925,-0.01367
6.950,-0.01710
6.975,-0.01431
7.000,-0.00665
7.025,0.00370
7.050,0.01294
7.075,0.01742
7.100,0.01604
7.125,0.00906
7.150,-9.39207E-4
7.175,-0.01051
7.200,-0.01634
7.225,-0.01632
7.250,-0.01058
7.275,-9.67204E-4
7.300,0.00909
7.325,0.01614
7.350,0.01735
7.375,0.01248
7.400,0.00338
7.425,-0.00667
7.450,-0.01439
7.475,-0.01678
7.500,-0.01329
7.525,-0.00509
7.550,0.00492
7.575,0.01331
7.600,0.01693
7.625,0.01450
7.650,0.00716
7.675,-0.00269
7.700,-0.01140
7.725,-0.01620
7.750,-0.01513
7.775,-0.00886
7.800,7.70175E-4
7.825,0.01015
7.850,0.01600
7.875,0.01617
7.900,0.01059
7.925,0.00147
7.950,-0.00807
7.975,-0.01493
8.000,-0.01646
8.025,-0.01210
8.050,-0.00337
8.075,0.00666
8.100,0.01437
8.125,0.01713
8.150,0.01383
8.175,0.00579
8.200,-0.00424
8.225,-0.01263
8.250,-0.01657
8.275,-0.01464
8.300,-0.00750
8.325,0.00249
8.350,0.01173
8.375,0.01672
8.400,0.01585
8.425,0.00939
8.450,-8.30969E-5
8.475,-0.00947
8.500,-0.01547
8.525,-0.01596
8.550,-0.01091
8.575,-0.00182
8.600,0.00806
8.625,0.01509
8.650,0.01665
8.675,0.01229
8.700,0.00389
8.725,-0.00581
8.750,-0.01352
8.775,-0.01625
8.800,-0.01328
