"Time (s) Run #1","Position (m) Run #1"
0.000,4.83674E-6
0.025,-1.72000E-4
0.050,-1.72000E-4
0.075,-1.72000E-4
0.100,-1.72000E-4
0.125,-1.72000E-4
0.150,-1.72000E-4
0.175,-1.72000E-4
0.200,-1.72000E-4
0.225,-1.72000E-4
0.250,-1.72000E-4
0.275,-1.72000E-4
0.300,-1.72000E-4
0.325,-1.72000E-4
0.350,-1.72000E-4
0.375,-1.72000E-4
0.400,-1.72000E-4
0.425,-1.72000E-4
0.450,-1.72000E-4
0.475,-1.72000E-4
0.500,-1.72000E-4
0.525,-1.72000E-4
0.550,-1.72000E-4
0.575,-1.72000E-4
0.600,-1.72000E-4
0.625,-1.72000E-4
0.650,-1.72000E-4
0.675,-1.72000E-4
0.700,-1.72000E-4
0.725,-1.76833E-4
0.750,0.00000
0.775,0.00000
0.800,0.00000
0.825,4.83674E-6
0.850,-1.72000E-4
0.875,-1.72000E-4
0.900,-1.72000E-4
0.925,-1.72000E-4
0.950,-1.72000E-4
0.975,-1.76833E-4
1.000,0.00000
1.025,0.00000
1.050,4.83674E-6
1.075,-1.62333E-4
1.100,-5.06347E-4
1.125,-8.60000E-4
1.150,-8.64819E-4
1.175,-7.02468E-4
1.200,-1.91331E-4
1.225,5.01460E-4
1.250,0.00102
1.275,0.00138
1.300,0.00122
1.325,5.45085E-4
1.350,-4.87039E-4
1.375,-0.00153
1.400,-0.00224
1.425,-0.00226
1.450,-0.00141
1.475,-4.35219E-5
1.500,0.00152
1.525,0.00258
1.550,0.00278
1.575,0.00194
1.600,3.97290E-4
1.625,-0.00150
1.650,-0.00308
1.675,-0.00380
1.700,-0.00315
1.725,-0.00127
1.750,9.73727E-4
1.775,0.00307
1.800,0.00414
1.825,0.00366
1.850,0.00197
1.875,-6.15635E-4
1.900,-0.00323
1.925,-0.00482
1.950,-0.00486
1.975,-0.00317
2.000,-4.30904E-4
2.025,0.00269
2.050,0.00497
2.075,0.00555
2.100,0.00404
2.125,0.00113
2.150,-0.00233
2.175,-0.00513
2.200,-0.00622
2.225,-0.00541
2.250,-0.00252
2.275,0.00145
2.300,0.00494
2.325,0.00672
2.350,0.00627
2.375,0.00355
2.400,-4.00113E-4
2.425,-0.00458
2.450,-0.00705
2.475,-0.00728
2.500,-0.00511
2.525,-8.13330E-4
2.550,0.00369
