"Time (s) Run #1","Position (m) Run #1"
0.000,7.07403E-4
0.025,0.00000
0.050,4.83674E-6
0.075,-1.72000E-4
0.100,-1.72000E-4
0.125,-1.76833E-4
0.150,0.00000
0.175,0.00000
0.200,0.00000
0.225,0.00000
0.250,0.00000
0.275,4.83674E-6
0.300,-1.72000E-4
0.325,-1.72000E-4
0.350,-1.72000E-4
0.375,-1.76833E-4
0.400,0.00000
0.425,0.00000
0.450,0.00000
0.475,0.00000
0.500,0.00000
0.525,0.00000
0.550,0.00000
0.575,0.00000
0.600,0.00000
0.625,0.00000
0.650,0.00000
0.675,0.00000
0.700,0.00000
0.725,0.00000
0.750,0.00000
0.775,0.00000
0.800,0.00000
0.825,0.00000
0.850,0.00000
0.875,0.00000
0.900,0.00000
0.925,0.00000
0.950,0.00000
0.975,0.00000
1.000,0.00000
1.025,0.00000
1.050,4.83674E-6
1.075,-1.62333E-4
1.100,-5.11174E-4
1.125,-6.92823E-4
1.150,-5.25652E-4
1.175,-1.91331E-4
1.200,5.06306E-4
1.225,8.64854E-4
1.250,7.02552E-4
1.275,1.91362E-4
1.300,-5.06347E-4
1.325,-8.64819E-4
1.350,-6.97645E-4
1.375,-3.53659E-4
1.400,-4.83654E-6
1.425,1.72000E-4
1.450,1.76840E-4
1.475,0.00000
1.500,-4.83654E-6
1.525,1.72000E-4
1.550,1.72000E-4
1.575,1.86521E-4
1.600,-3.34340E-4
1.625,-6.88000E-4
1.650,-6.92823E-4
1.675,-5.35304E-4
1.700,1.62320E-4
1.725,5.16000E-4
1.750,5.25694E-4
1.775,1.81681E-4
1.800,-1.62333E-4
1.825,-5.16000E-4
1.850,-5.25652E-4
1.875,-1.76833E-4
1.900,0.00000
1.925,4.83674E-6
1.950,-1.67167E-4
1.975,-3.48830E-4
2.000,-1.81666E-4
2.025,1.67160E-4
2.050,3.44000E-4
2.075,3.53687E-4
2.100,1.45108E-5
2.125,-5.11174E-4
2.150,-6.92823E-4
2.175,-5.25652E-4
2.200,-1.86499E-4
2.225,3.44000E-4
2.250,3.48844E-4
2.275,1.81681E-4
2.300,-1.67167E-4
2.325,-3.44000E-4
2.350,-3.53659E-4
2.375,0.00000
2.400,0.00000
2.425,9.67367E-6
2.450,-3.39170E-4
2.475,-5.20826E-4
2.500,-3.53659E-4
2.525,-9.67289E-6
2.550,3.44000E-4
2.575,3.48844E-4
2.600,1.86521E-4
2.625,-3.34340E-4
2.650,-6.92823E-4
2.675,-5.25652E-4
2.700,-1.81666E-4
2.725,1.67160E-4
2.750,3.53687E-4
2.775,4.83674E-6
2.800,-1.67167E-4
2.825,-3.48830E-4
2.850,-1.76833E-4
2.875,-4.83654E-6
2.900,1.76840E-4
2.925,4.83674E-6
2.950,-1.62333E-4
2.975,-5.20826E-4
3.000,-3.53659E-4
3.025,-9.67289E-6
3.050,3.44000E-4
3.075,3.53687E-4
3.100,9.67367E-6
3.125,-3.39170E-4
3.150,-5.16000E-4
3.175,-5.30478E-4
3.200,-4.83654E-6
3.225,1.67160E-4
3.250,3.53687E-4
3.275,9.67367E-6
3.300,-3.44000E-4
3.325,-3.48830E-4
3.350,-1.76833E-4
3.375,-4.83654E-6
3.400,1.72000E-4
3.425,1.81681E-4
3.450,-1.62333E-4
3.475,-5.20826E-4
3.500,-3.48830E-4
3.525,-1.81666E-4
3.550,1.67160E-4
3.575,3.53687E-4
3.600,9.67367E-6
3.625,-3.39170E-4
3.650,-5.16000E-4
3.675,-5.30478E-4
3.700,-4.83654E-6
3.725,1.67160E-4
3.750,3.53687E-4
3.775,9.67367E-6
3.800,-3.39170E-4
3.825,-5.20826E-4
3.850,-3.53659E-4
3.875,-4.83654E-6
3.900,1.72000E-4
3.925,1.81681E-4
3.950,-1.62333E-4
3.975,-5.16000E-4
4.000,-5.25652E-4
4.025,-1.81666E-4
4.050,1.67160E-4
4.075,3.53687E-4
4.100,9.67367E-6
4.125,-3.39170E-4
4.150,-5.16000E-4
4.175,-5.25652E-4
4.200,-1.81666E-4
4.225,1.72000E-4
4.250,1.76840E-4
4.275,9.67367E-6
4.300,-3.39170E-4
4.325,-5.25652E-4
4.350,-1.76833E-4
4.375,-4.83654E-6
4.400,1.72000E-4
4.425,1.81681E-4
4.450,-1.62333E-4
4.475,-5.16000E-4
4.500,-5.25652E-4
4.525,-1.81666E-4
4.550,1.67160E-4
4.575,3.48844E-4
4.600,1.86521E-4
4.625,-3.39170E-4
4.650,-5.20826E-4
4.675,-3.48830E-4
4.700,-1.81666E-4
4.725,1.72000E-4
4.750,1.76840E-4
4.775,9.67367E-6
4.800,-3.39170E-4
4.825,-5.25652E-4
4.850,-1.81666E-4
4.875,1.67160E-4
4.900,3.48844E-4
4.925,1.81681E-4
4.950,-1.62333E-4
4.975,-5.16000E-4
5.000,-5.25652E-4
5.025,-1.81666E-4
